Transaction ID,Sales Date,Product Name,Category,Store,Region,Quantity,Sales Value,Cost,Sales Target
TX2605064143,2026-05-06,Mini Ribs,RTE,Pretoria,Gauteng,9,817.85,510.92,891.15
TX2605066780,2026-05-06,Chicken Wings,Fresh,Johannesburg,Gauteng,18,958.48,663.06,990.89
TX2605077431,2026-05-07,Boerewors,Processed,Johannesburg,Gauteng,4,263.6,162.21,272.41
TX2605077062,2026-05-07,Rump Steak,Fresh,Polokwane,Limpopo,14,1880.3,1124.5,2050.95
TX2605078662,2026-05-07,Rump Steak,Fresh,Polokwane,Limpopo,11,1525.49,997.58,1594.71
TX2605075975,2026-05-07,Beef Mince,Fresh,Pretoria,Gauteng,15,1453.67,801.75,1514.27
TX2605073643,2026-05-07,Mini Ribs,RTE,Johannesburg,Gauteng,7,638.01,425.64,595.88
TX2605074567,2026-05-07,Pork Chops,Fresh,Nelspruit,Mpumalanga,16,1281.88,743.05,1334.61
TX2605075024,2026-05-07,Beef Mince,Fresh,Pretoria,Gauteng,9,846.37,520.9,853.53
TX2605074342,2026-05-07,Boerewors,Processed,Pretoria,Gauteng,8,529.05,323.01,576.32
TX2605071577,2026-05-07,Mini Ribs,RTE,Pretoria,Gauteng,12,1064.83,655.7,966.77
TX2605073770,2026-05-07,Russians,Processed,Nelspruit,Mpumalanga,17,756.96,499.3,788.47
TX2605078871,2026-05-07,Russians,Processed,Polokwane,Limpopo,10,436.03,277.46,432.52
TX2605078307,2026-05-07,Chicken Wings,Fresh,Polokwane,Limpopo,11,619.51,432.6,638.91
TX2605074029,2026-05-07,Pork Chops,Fresh,Johannesburg,Gauteng,13,1014.47,654.28,1095.82
TX2605075383,2026-05-07,Rump Steak,Fresh,Johannesburg,Gauteng,8,1116.91,644.48,1220.23
TX2605078877,2026-05-07,Pork Chops,Fresh,Nelspruit,Mpumalanga,12,970.05,588.43,1045.57
TX2605077026,2026-05-07,Rump Steak,Fresh,Johannesburg,Gauteng,8,1076.09,740.09,1106.01
TX2605075158,2026-05-07,Russians,Processed,Johannesburg,Gauteng,6,276.67,187.44,281.53
TX2605079766,2026-05-07,Beef Mince,Fresh,Nelspruit,Mpumalanga,14,1289.32,722.49,1337.77
TX2605077596,2026-05-07,Pork Chops,Fresh,Johannesburg,Gauteng,6,484.41,338.59,518.17
TX2605071639,2026-05-07,Chicken Wings,Fresh,Johannesburg,Gauteng,19,1060.69,590.43,1015.93
TX2605074250,2026-05-07,Chicken Wings,Fresh,Johannesburg,Gauteng,18,1026.54,686.61,954.16
TX2605079295,2026-05-07,Mini Ribs,RTE,Pretoria,Gauteng,14,1201.7,838.38,1107.57
TX2605074703,2026-05-07,Russians,Processed,Polokwane,Limpopo,7,311.02,217.34,313.19
TX2605077988,2026-05-07,Boerewors,Processed,Pretoria,Gauteng,9,571.12,356.33,602.81
TX2605076768,2026-05-07,Pork Chops,Fresh,Johannesburg,Gauteng,15,1128.23,728.98,1030.02
TX2605076627,2026-05-07,Chicken Wings,Fresh,Pretoria,Gauteng,18,960.87,561.64,950.3
TX2605073721,2026-05-07,Rump Steak,Fresh,Johannesburg,Gauteng,1,130.26,82.0,137.23
TX2605073355,2026-05-07,Lamb Stew,RTE,Johannesburg,Gauteng,1,106.26,73.83,97.51
TX2605071898,2026-05-07,Russians,Processed,Pretoria,Gauteng,13,603.97,378.35,657.01
TX2605072602,2026-05-07,Lamb Stew,RTE,Pretoria,Gauteng,15,1569.08,962.24,1428.2
TX2605077857,2026-05-07,Mini Ribs,RTE,Polokwane,Limpopo,18,1612.5,906.72,1667.35
TX2605072501,2026-05-07,Beef Mince,Fresh,Polokwane,Limpopo,5,477.63,332.73,508.42
TX2605075957,2026-05-07,Chicken Wings,Fresh,Nelspruit,Mpumalanga,10,538.85,360.86,504.29
TX2605079599,2026-05-07,Pork Chops,Fresh,Polokwane,Limpopo,14,1100.09,685.7,1154.61
TX2605075670,2026-05-07,Beef Mince,Fresh,Nelspruit,Mpumalanga,12,1093.38,658.71,1046.8
TX2605074919,2026-05-07,Lamb Stew,RTE,Nelspruit,Mpumalanga,3,319.8,198.34,317.69
TX2605081012,2026-05-08,Boerewors,Processed,Nelspruit,Mpumalanga,15,928.78,515.71,942.53
TX2605081008,2026-05-08,Chicken Wings,Fresh,Nelspruit,Mpumalanga,21,1193.58,774.52,1188.08
TX2605089837,2026-05-08,Chicken Wings,Fresh,Polokwane,Limpopo,12,664.04,399.99,705.82
TX2605089013,2026-05-08,Mini Ribs,RTE,Nelspruit,Mpumalanga,13,1114.34,731.29,1016.01
TX2605082830,2026-05-08,Rump Steak,Fresh,Nelspruit,Mpumalanga,12,1687.1,944.25,1557.6
TX2605082501,2026-05-08,Mini Ribs,RTE,Polokwane,Limpopo,15,1392.53,852.09,1409.16
TX2605086805,2026-05-08,Pork Chops,Fresh,Pretoria,Gauteng,3,237.99,155.21,260.48
TX2605085801,2026-05-08,Lamb Stew,RTE,Polokwane,Limpopo,11,1263.78,766.13,1231.31
TX2605088722,2026-05-08,Boerewors,Processed,Pretoria,Gauteng,8,526.68,337.17,520.27
TX2605084683,2026-05-08,Beef Mince,Fresh,Polokwane,Limpopo,7,650.35,437.3,612.46
TX2605083547,2026-05-08,Rump Steak,Fresh,Pretoria,Gauteng,10,1372.12,769.13,1252.84
TX2605084636,2026-05-08,Chicken Wings,Fresh,Johannesburg,Gauteng,21,1160.66,723.41,1198.61
TX2605083082,2026-05-08,Beef Mince,Fresh,Johannesburg,Gauteng,10,949.29,622.21,891.73
TX2605083044,2026-05-08,Pork Chops,Fresh,Pretoria,Gauteng,10,805.5,503.98,788.97
TX2605086626,2026-05-08,Rump Steak,Fresh,Nelspruit,Mpumalanga,2,276.67,155.1,272.26
TX2605084854,2026-05-08,Mini Ribs,RTE,Polokwane,Limpopo,10,906.13,564.42,897.15
TX2605084265,2026-05-08,Lamb Stew,RTE,Johannesburg,Gauteng,5,537.92,313.16,585.77
TX2605085564,2026-05-08,Rump Steak,Fresh,Johannesburg,Gauteng,11,1529.31,1025.36,1560.42
TX2605088771,2026-05-08,Pork Chops,Fresh,Polokwane,Limpopo,19,1509.01,1023.83,1442.33
TX2605085445,2026-05-08,Boerewors,Processed,Polokwane,Limpopo,7,440.88,242.98,455.68
TX2605089571,2026-05-08,Chicken Wings,Fresh,Polokwane,Limpopo,9,497.28,344.93,459.55
TX2605086497,2026-05-08,Beef Mince,Fresh,Pretoria,Gauteng,18,1648.5,1007.36,1654.1
TX2605088418,2026-05-08,Rump Steak,Fresh,Nelspruit,Mpumalanga,15,1929.15,1161.71,1848.88
TX2605092400,2026-05-09,Chicken Wings,Fresh,Polokwane,Limpopo,19,1057.33,708.84,1154.83
TX2605093261,2026-05-09,Chicken Wings,Fresh,Pretoria,Gauteng,1,53.92,35.7,52.97
TX2605099762,2026-05-09,Rump Steak,Fresh,Polokwane,Limpopo,13,1804.95,1175.09,1657.11
TX2605096673,2026-05-09,Mini Ribs,RTE,Pretoria,Gauteng,8,693.65,397.58,701.86
TX2605095926,2026-05-09,Rump Steak,Fresh,Nelspruit,Mpumalanga,13,1691.51,1054.91,1833.83
TX2605091238,2026-05-09,Mini Ribs,RTE,Polokwane,Limpopo,23,2138.91,1355.19,2304.38
TX2605099767,2026-05-09,Rump Steak,Fresh,Nelspruit,Mpumalanga,16,2099.14,1322.74,2184.84
TX2605099903,2026-05-09,Boerewors,Processed,Nelspruit,Mpumalanga,1,61.9,41.82,62.68
TX2605091482,2026-05-09,Mini Ribs,RTE,Pretoria,Gauteng,8,721.28,442.76,773.05
TX2605095471,2026-05-09,Lamb Stew,RTE,Pretoria,Gauteng,11,1189.45,831.89,1216.3
TX2605096063,2026-05-09,Pork Chops,Fresh,Polokwane,Limpopo,19,1511.0,1012.85,1600.09
TX2605093633,2026-05-09,Pork Chops,Fresh,Nelspruit,Mpumalanga,1,75.99,47.72,80.74
TX2605095714,2026-05-09,Chicken Wings,Fresh,Johannesburg,Gauteng,24,1324.91,743.32,1335.02
TX2605092822,2026-05-09,Chicken Wings,Fresh,Johannesburg,Gauteng,7,399.03,,413.39
TX2605099734,2026-05-09,Pork Chops,Fresh,Johannesburg,Gauteng,3,226.87,139.53,210.3
TX2605099439,2026-05-09,Mini Ribs,RTE,Polokwane,Limpopo,17,1491.16,928.6,1403.18
TX2605091425,2026-05-09,Beef Mince,Fresh,Pretoria,Gauteng,14,1292.68,716.11,1354.21
TX2605091343,2026-05-09,Beef Mince,Fresh,Nelspruit,Mpumalanga,15,1420.05,790.13,1389.54
TX2605098217,2026-05-09,Boerewors,Processed,Polokwane,Limpopo,7,436.6,279.6,466.34
TX2605099871,2026-05-09,Mini Ribs,RTE,Pretoria,Gauteng,4,344.22,239.2,364.96
TX2605091652,2026-05-09,Rump Steak,Fresh,Polokwane,Limpopo,4,523.62,297.18,515.34
TX2605096611,2026-05-09,Boerewors,Processed,Pretoria,Gauteng,16,1063.61,593.2,1159.3
TX2605098231,2026-05-09,Mini Ribs,RTE,Pretoria,Gauteng,9,829.67,517.42,870.22
TX2605099379,2026-05-09,Boerewors,Processed,Johannesburg,Gauteng,16,1021.93,592.31,1000.81
TX2605091842,2026-05-09,Pork Chops,Fresh,Johannesburg,Gauteng,10,745.65,443.25,686.21
TX2605105215,2026-05-10,Lamb Stew,RTE,Nelspruit,Mpumalanga,1,109.72,63.0,118.3
TX2605109164,2026-05-10,Rump Steak,Fresh,Pretoria,Gauteng,9,1269.15,826.91,1144.22
TX2605109535,2026-05-10,Mini Ribs,RTE,Pretoria,Gauteng,1,87.14,51.94,95.68
TX2605104980,2026-05-10,Mini Ribs,RTE,Pretoria,Gauteng,15,1388.24,796.55,1432.59
TX2605104418,2026-05-10,Russians,Processed,Polokwane,Limpopo,6,260.66,181.57,248.44
TX2605106749,2026-05-10,Boerewors,Processed,Nelspruit,Mpumalanga,13,869.7,512.38,881.43
TX2605103678,2026-05-10,Russians,Processed,Nelspruit,Mpumalanga,17,774.04,509.94,806.95
TX2605104396,2026-05-10,Rump Steak,Fresh,Nelspruit,Mpumalanga,5,667.07,462.53,660.66
TX2605109739,2026-05-10,Rump Steak,Fresh,Pretoria,Gauteng,15,2074.32,1392.14,1914.24
TX2605107573,2026-05-10,Beef Mince,Fresh,Pretoria,Gauteng,21,1925.82,1118.33,1878.83
TX2605104927,2026-05-10,Russians,Processed,Johannesburg,Gauteng,15,699.39,473.39,632.13
TX2605109567,2026-05-10,Lamb Stew,RTE,Johannesburg,Gauteng,1,111.38,64.08,102.17
TX2605107490,2026-05-10,Beef Mince,Fresh,Johannesburg,Gauteng,27,2593.93,1643.64,2675.85
TX2605104540,2026-05-10,Rump Steak,Fresh,Johannesburg,Gauteng,20,2750.75,1524.34,2926.2
TX2605107763,2026-05-10,Beef Mince,Fresh,Polokwane,Limpopo,11,1032.01,687.35,988.65
TX2605104050,2026-05-10,Boerewors,Processed,Pretoria,Gauteng,5,332.26,186.45,316.26
TX2605105132,2026-05-10,Boerewors,Processed,Johannesburg,Gauteng,15,996.42,559.6,1027.5
TX2605106482,2026-05-10,Mini Ribs,RTE,Pretoria,Gauteng,10,866.26,588.31,830.82
TX2605108314,2026-05-10,Boerewors,Processed,Nelspruit,Mpumalanga,16,988.39,544.63,962.24
TX2605104670,2026-05-10,Pork Chops,Fresh,Nelspruit,Mpumalanga,19,1508.6,892.03,1551.73
TX2605106214,2026-05-10,Chicken Wings,Fresh,Johannesburg,Gauteng,13,718.8,463.35,699.88
TX2605109849,2026-05-10,Rump Steak,Fresh,Pretoria,Gauteng,11,1453.29,1014.0,1361.67
TX2605104405,2026-05-10,Russians,Processed,Johannesburg,Gauteng,12,539.23,319.45,574.35
TX2605101667,2026-05-10,Chicken Wings,Fresh,Nelspruit,Mpumalanga,23,1311.02,781.62,1412.16
TX2605104286,2026-05-10,Boerewors,Processed,Johannesburg,Gauteng,12,745.04,447.51,802.32
TX2605101564,2026-05-10,Lamb Stew,RTE,Polokwane,Limpopo,16,1842.25,1254.38,1799.28
TX2605105664,2026-05-10,Chicken Wings,Fresh,Polokwane,Limpopo,7,402.57,231.41,416.8
TX2605103869,2026-05-10,Boerewors,Processed,Pretoria,Gauteng,11,681.09,384.18,740.8
TX2605103249,2026-05-10,Pork Chops,Fresh,Polokwane,Limpopo,9,717.89,449.51,700.28
TX2605104943,2026-05-10,Pork Chops,Fresh,Johannesburg,Gauteng,14,1090.99,728.47,1054.92
TX2605109212,2026-05-10,Rump Steak,Fresh,Pretoria,Gauteng,15,2022.03,1395.05,2042.12
TX2605106028,2026-05-10,Rump Steak,Fresh,Polokwane,Limpopo,10,1349.71,897.91,1297.79
TX2605101281,2026-05-10,Mini Ribs,RTE,Johannesburg,Gauteng,11,989.34,562.92,926.27
TX2605112359,2026-05-11,Lamb Stew,RTE,Pretoria,Gauteng,11,1270.47,754.06,1369.83
TX2605118154,2026-05-11,Lamb Stew,RTE,Pretoria,Gauteng,9,983.06,683.08,940.26
TX2605111267,2026-05-11,Lamb Stew,RTE,Polokwane,Limpopo,14,1580.24,1002.82,1686.2
TX2605114836,2026-05-11,Beef Mince,Fresh,Pretoria,Gauteng,8,738.79,443.49,710.98
TX2605113107,2026-05-11,Boerewors,Processed,Pretoria,Gauteng,1,65.14,42.78,70.46
TX2605117215,2026-05-11,Pork Chops,Fresh,Pretoria,Gauteng,14,1095.01,716.42,1025.58
TX2605113396,2026-05-11,Rump Steak,Fresh,Polokwane,Limpopo,3,387.94,250.98,362.37
TX2605118746,2026-05-11,Lamb Stew,RTE,Nelspruit,Mpumalanga,16,1823.22,1265.63,1745.21
TX2605115703,2026-05-11,Russians,Processed,Nelspruit,Mpumalanga,12,537.63,304.14,558.24
TX2605114369,2026-05-11,Beef Mince,Fresh,Polokwane,Limpopo,1,98.34,54.49,104.61
TX2605113635,2026-05-11,Rump Steak,Fresh,Polokwane,Limpopo,6,830.29,471.61,892.69
TX2605119557,2026-05-11,Boerewors,Processed,Nelspruit,Mpumalanga,15,967.47,635.49,876.95
TX2605114707,2026-05-11,Rump Steak,Fresh,Pretoria,Gauteng,16,2236.93,1526.51,2256.42
TX2605118113,2026-05-11,Pork Chops,Fresh,Polokwane,Limpopo,21,1631.52,1138.23,1793.31
TX2605114685,2026-05-11,Chicken Wings,Fresh,Nelspruit,Mpumalanga,14,750.33,434.46,773.85
TX2605113500,2026-05-11,Pork Chops,Fresh,Johannesburg,Gauteng,17,1274.27,831.16,1274.54
TX2605113576,2026-05-11,Chicken Wings,Fresh,Pretoria,Gauteng,12,665.63,421.05,674.4
TX2605118389,2026-05-11,Lamb Stew,RTE,Pretoria,Gauteng,16,1684.39,1061.29,1805.25
TX2605118070,2026-05-11,Mini Ribs,RTE,Nelspruit,Mpumalanga,8,721.93,502.8,789.39
TX2605119494,2026-05-11,Lamb Stew,RTE,Nelspruit,Mpumalanga,9,1003.48,567.43,976.03
TX2605112485,2026-05-11,Lamb Stew,RTE,Pretoria,Gauteng,13,1421.59,819.91,1420.48
TX2605114082,2026-05-11,Mini Ribs,RTE,Polokwane,Limpopo,8,688.47,414.21,677.83
TX2605114503,2026-05-11,Pork Chops,Fresh,Nelspruit,Mpumalanga,16,1268.42,706.9,1353.43
TX2605114858,2026-05-11,Mini Ribs,RTE,Johannesburg,Gauteng,1,88.75,56.23,86.46
TX2605111601,2026-05-11,Boerewors,Processed,Nelspruit,Mpumalanga,11,695.94,462.77,752.15
TX2605123752,2026-05-12,Boerewors,Processed,Johannesburg,Gauteng,8,519.04,350.89,478.57
TX2605122994,2026-05-12,Lamb Stew,RTE,Polokwane,Limpopo,18,2007.35,1155.61,1834.91
TX2605121158,2026-05-12,Boerewors,Processed,Pretoria,Gauteng,7,437.16,259.59,469.85
TX2605123666,2026-05-12,Mini Ribs,RTE,Polokwane,Limpopo,14,1231.25,856.83,1248.11
TX2605121329,2026-05-12,Chicken Wings,Fresh,Nelspruit,Mpumalanga,18,995.4,663.49,925.96
TX2605129701,2026-05-12,Boerewors,Processed,Pretoria,Gauteng,14,903.62,584.16,908.73
TX2605127754,2026-05-12,Pork Chops,Fresh,Pretoria,Gauteng,19,1544.37,861.84,1544.22
TX2605129386,2026-05-12,Rump Steak,Fresh,Nelspruit,Mpumalanga,13,1751.87,984.02,1724.67
TX2605129131,2026-05-12,Rump Steak,Fresh,Pretoria,Gauteng,15,1998.36,1392.12,2101.93
TX2605128932,2026-05-12,Pork Chops,Fresh,Nelspruit,Mpumalanga,15,1112.46,749.36,1123.65
TX2605122447,2026-05-12,Rump Steak,Fresh,Polokwane,Limpopo,12,1642.25,903.98,1640.21
TX2605129830,2026-05-12,Boerewors,Processed,Nelspruit,Mpumalanga,17,1128.29,708.35,1171.64
TX2605122761,2026-05-12,Lamb Stew,RTE,Polokwane,Limpopo,9,1028.55,607.34,1011.42
TX2605124647,2026-05-12,Russians,Processed,Polokwane,Limpopo,8,351.7,214.47,340.92
TX2605122513,2026-05-12,Pork Chops,Fresh,Pretoria,Gauteng,22,1679.82,1023.79,1576.59
TX2605126719,2026-05-12,Beef Mince,Fresh,Johannesburg,Gauteng,3,289.64,187.43,260.95
TX2605127060,2026-05-12,Pork Chops,Fresh,Johannesburg,Gauteng,7,568.8,380.53,526.02
TX2605127975,2026-05-12,Pork Chops,Fresh,Johannesburg,Gauteng,7,531.95,326.29,493.46
TX2605127997,2026-05-12,Mini Ribs,RTE,Pretoria,Gauteng,10,885.51,619.58,830.62
TX2605126492,2026-05-12,Russians,Processed,Nelspruit,Mpumalanga,6,280.85,169.16,253.9
TX2605123723,2026-05-12,Rump Steak,Fresh,Nelspruit,Mpumalanga,8,1132.25,739.88,1162.79
TX2605123813,2026-05-12,Russians,Processed,Johannesburg,Gauteng,12,550.24,364.72,566.95
TX2605127716,2026-05-12,Beef Mince,Fresh,Pretoria,Gauteng,13,1241.46,718.5,1194.75
TX2605128136,2026-05-12,Boerewors,Processed,Nelspruit,Mpumalanga,13,806.96,456.82,806.52
TX2605125277,2026-05-12,Rump Steak,Fresh,Pretoria,Gauteng,9,1154.88,679.21,1075.33
TX2605125454,2026-05-12,Mini Ribs,RTE,Polokwane,Limpopo,12,1102.61,661.51,1120.21
TX2605121367,2026-05-12,Mini Ribs,RTE,Pretoria,Gauteng,10,886.78,601.87,818.69
TX2605127156,2026-05-12,Beef Mince,Fresh,Polokwane,Limpopo,14,1326.85,852.31,1404.71
TX2605125998,2026-05-12,Mini Ribs,RTE,Polokwane,Limpopo,1,88.53,51.91,94.76
TX2605124053,2026-05-12,Rump Steak,Fresh,Pretoria,Gauteng,2,282.58,191.78,301.59
TX2605126501,2026-05-12,Beef Mince,Fresh,Nelspruit,Mpumalanga,18,1697.26,1086.98,1665.26
TX2605126787,2026-05-12,Beef Mince,Fresh,Nelspruit,Mpumalanga,13,1202.55,798.14,1289.46
TX2605139566,2026-05-13,Pork Chops,Fresh,Polokwane,Limpopo,18,1408.29,885.96,1360.32
TX2605131316,2026-05-13,Lamb Stew,RTE,Nelspruit,Mpumalanga,13,1452.31,800.89,1574.73
TX2605135887,2026-05-13,Lamb Stew,RTE,Pretoria,Gauteng,17,1941.43,1084.76,1777.75
TX2605135751,2026-05-13,Boerewors,Processed,Polokwane,Limpopo,10,672.22,424.73,642.39
TX2605132125,2026-05-13,Rump Steak,Fresh,Johannesburg,Gauteng,8,1119.14,761.9,1089.2
TX2605134459,2026-05-13,Boerewors,Processed,Polokwane,Limpopo,11,734.18,450.33,757.83
TX2605138663,2026-05-13,Chicken Wings,Fresh,Polokwane,Limpopo,10,574.63,378.66,526.31
TX2605131272,2026-05-13,Chicken Wings,Fresh,Nelspruit,Mpumalanga,8,448.86,250.69,458.02
TX2605132079,2026-05-13,Russians,Processed,Pretoria,Gauteng,10,458.67,313.59,479.51
TX2605133904,2026-05-13,Pork Chops,Fresh,Johannesburg,Gauteng,11,869.78,523.71,811.6
TX2605134357,2026-05-13,Boerewors,Processed,Johannesburg,Gauteng,10,636.06,356.33,665.28
TX2605131951,2026-05-13,Lamb Stew,RTE,Polokwane,Limpopo,5,546.44,312.99,494.1
TX2605135107,2026-05-13,Rump Steak,Fresh,Nelspruit,Mpumalanga,11,1465.7,997.34,1345.39
TX2605135553,2026-05-13,Lamb Stew,RTE,Johannesburg,Gauteng,12,1282.45,753.59,1389.65
TX2605131277,2026-05-13,Russians,Processed,Johannesburg,Gauteng,10,462.94,284.91,430.23
TX2605131876,2026-05-13,Lamb Stew,RTE,Polokwane,Limpopo,10,1122.31,693.0,1040.63
TX2605137241,2026-05-13,Mini Ribs,RTE,Nelspruit,Mpumalanga,25,2286.57,1576.61,2088.94
TX2605136789,2026-05-13,Lamb Stew,RTE,Nelspruit,Mpumalanga,15,1615.59,1067.16,1550.25
TX2605132304,2026-05-13,Beef Mince,Fresh,Johannesburg,Gauteng,17,1678.81,1174.37,1743.9
TX2605136209,2026-05-13,Rump Steak,Fresh,Polokwane,Limpopo,6,830.03,558.08,795.32
TX2605132034,2026-05-13,Rump Steak,Fresh,Johannesburg,Gauteng,14,1814.98,1156.2,1806.26
TX2605134583,2026-05-13,Russians,Processed,Nelspruit,Mpumalanga,12,544.65,306.52,566.08
TX2605136965,2026-05-13,Chicken Wings,Fresh,Pretoria,Gauteng,11,576.66,351.73,585.63
TX2605139115,2026-05-13,Beef Mince,Fresh,Johannesburg,Gauteng,1,97.91,64.99,91.95
TX2605137950,2026-05-13,Lamb Stew,RTE,Johannesburg,Gauteng,1,110.39,69.29,111.45
TX2605132078,2026-05-13,Rump Steak,Fresh,Polokwane,Limpopo,14,1806.62,1034.19,1868.73
TX2605137999,2026-05-13,Mini Ribs,RTE,Polokwane,Limpopo,5,450.02,249.74,450.57
TX2605132725,2026-05-13,Russians,Processed,Nelspruit,Mpumalanga,15,669.5,433.22,660.76
TX2605136571,2026-05-13,Chicken Wings,Fresh,Nelspruit,Mpumalanga,21,1206.5,794.14,1107.23
TX2605132458,2026-05-13,Beef Mince,Fresh,Johannesburg,Gauteng,10,927.13,518.12,880.34
TX2605138813,2026-05-13,Lamb Stew,RTE,Pretoria,Gauteng,18,1913.9,1135.03,2091.36
TX2605147912,2026-05-14,Russians,Processed,Pretoria,Gauteng,6,274.81,169.43,259.93
TX2605148960,2026-05-14,Beef Mince,Fresh,Pretoria,Gauteng,11,1030.35,629.85,989.7
TX2605149554,2026-05-14,Rump Steak,Fresh,Pretoria,Gauteng,1,136.89,82.29,136.94
TX2605141197,2026-05-14,Russians,Processed,Polokwane,Limpopo,11,486.34,278.27,438.79
TX2605141067,2026-05-14,Pork Chops,Fresh,Pretoria,Gauteng,13,987.63,634.01,1006.1
TX2605143744,2026-05-14,Boerewors,Processed,Nelspruit,Mpumalanga,3,196.89,132.37,213.58
TX2605143506,2026-05-14,Beef Mince,Fresh,Johannesburg,Gauteng,8,773.48,446.46,723.1
TX2605142382,2026-05-14,Chicken Wings,Fresh,Johannesburg,Gauteng,18,999.35,695.73,1033.98
TX2605141741,2026-05-14,Beef Mince,Fresh,Polokwane,Limpopo,8,796.78,543.42,835.7
TX2605143844,2026-05-14,Chicken Wings,Fresh,Polokwane,Limpopo,11,616.99,428.69,572.02
TX2605146114,2026-05-14,Boerewors,Processed,Nelspruit,Mpumalanga,19,1240.13,723.14,1122.06
TX2605142563,2026-05-14,Pork Chops,Fresh,Polokwane,Limpopo,13,982.48,639.25,980.13
TX2605146081,2026-05-14,Pork Chops,Fresh,Pretoria,Gauteng,8,634.13,410.67,622.58
TX2605141251,2026-05-14,Rump Steak,Fresh,Pretoria,Gauteng,14,1894.67,1060.67,1980.8
TX2605146995,2026-05-14,Chicken Wings,Fresh,Polokwane,Limpopo,16,893.3,534.44,928.62
TX2605143836,2026-05-14,Boerewors,Processed,Johannesburg,Gauteng,9,561.6,354.47,617.58
TX2605145536,2026-05-14,Russians,Processed,Johannesburg,Gauteng,20,936.59,577.95,948.81
TX2605146714,2026-05-14,Rump Steak,Fresh,Pretoria,Gauteng,11,1417.24,983.46,1400.16
TX2605143872,2026-05-14,Chicken Wings,Fresh,Nelspruit,Mpumalanga,21,1127.01,748.75,1072.61
TX2605148117,2026-05-14,Mini Ribs,RTE,Nelspruit,Mpumalanga,10,854.65,506.69,860.75
TX2605144251,2026-05-14,Beef Mince,Fresh,Nelspruit,Mpumalanga,9,858.34,593.01,843.02
TX2605142180,2026-05-14,Lamb Stew,RTE,Pretoria,Gauteng,11,1194.85,678.0,1285.91
TX2605141546,2026-05-14,Rump Steak,Fresh,Johannesburg,Gauteng,12,1699.96,1139.53,1779.66
TX2605143288,2026-05-14,Chicken Wings,Fresh,Polokwane,Limpopo,6,313.83,211.53,343.95
TX2605143236,2026-05-14,Boerewors,Processed,Pretoria,Gauteng,15,945.36,522.92,876.33
TX2605149453,2026-05-14,Russians,Processed,Johannesburg,Gauteng,15,677.73,418.02,634.02
TX2605143736,2026-05-14,Chicken Wings,Fresh,Johannesburg,Gauteng,9,498.31,337.56,477.85
TX2605148346,2026-05-14,Beef Mince,Fresh,Pretoria,Gauteng,20,1966.65,1294.42,2147.26
TX2605141474,2026-05-14,Russians,Processed,Nelspruit,Mpumalanga,14,625.52,437.62,580.43
TX2605146243,2026-05-14,Boerewors,Processed,Polokwane,Limpopo,19,1217.3,720.53,1131.65
TX2605143682,2026-05-14,Chicken Wings,Fresh,Polokwane,Limpopo,6,327.96,189.48,310.37
TX2605145732,2026-05-14,Beef Mince,Fresh,Polokwane,Limpopo,6,557.0,388.82,567.33
TX2605143886,2026-05-14,Mini Ribs,RTE,Polokwane,Limpopo,11,937.75,563.48,974.01
TX2605141679,2026-05-14,Beef Mince,Fresh,Polokwane,Limpopo,6,571.6,343.16,569.48
TX2605144686,2026-05-14,Lamb Stew,RTE,Pretoria,Gauteng,9,1006.94,674.05,996.84
TX2605141866,2026-05-14,Beef Mince,Fresh,Johannesburg,Gauteng,13,1243.23,714.26,1326.07
TX2605149168,2026-05-14,Russians,Processed,Polokwane,Limpopo,5,226.27,126.05,232.27
TX2605145478,2026-05-14,Rump Steak,Fresh,Nelspruit,Mpumalanga,17,2234.88,1231.86,2372.45
TX2605152001,2026-05-15,Russians,Processed,Nelspruit,Mpumalanga,15,663.94,375.91,658.56
TX2605153499,2026-05-15,Boerewors,Processed,Polokwane,Limpopo,3,188.02,114.03,171.94
TX2605156560,2026-05-15,Beef Mince,Fresh,Nelspruit,Mpumalanga,11,1061.73,715.21,1024.35
TX2605155269,2026-05-15,Pork Chops,Fresh,Johannesburg,Gauteng,10,768.61,487.41,731.47
TX2605155796,2026-05-15,Pork Chops,Fresh,Johannesburg,Gauteng,18,1354.66,907.17,1452.74
TX2605152197,2026-05-15,Lamb Stew,RTE,Nelspruit,Mpumalanga,19,2001.1,1386.27,2163.65
TX2605158259,2026-05-15,Pork Chops,Fresh,Pretoria,Gauteng,8,624.34,384.48,635.74
TX2605153033,2026-05-15,Mini Ribs,RTE,Pretoria,Gauteng,16,1437.98,838.04,1333.17
TX2605152416,2026-05-15,Rump Steak,Fresh,Nelspruit,Mpumalanga,19,2659.92,1768.86,2608.83
TX2605159203,2026-05-15,Boerewors,Processed,Johannesburg,Gauteng,8,518.16,346.55,529.74
TX2605158487,2026-05-15,Lamb Stew,RTE,Polokwane,Limpopo,17,1792.92,1124.91,1969.59
TX2605155856,2026-05-15,Russians,Processed,Nelspruit,Mpumalanga,11,500.24,317.1,493.83
TX2605156927,2026-05-15,Rump Steak,Fresh,Polokwane,Limpopo,10,1376.73,835.19,1507.07
TX2605156486,2026-05-15,Beef Mince,Fresh,Nelspruit,Mpumalanga,8,724.62,500.2,769.74
TX2605153276,2026-05-15,Beef Mince,Fresh,Johannesburg,Gauteng,20,1810.11,1220.59,1808.01
